size,digits,algo,trial,elapsed,muls,adds
4,8,schoolbook,1,5.350005812942982e-05,64,64
4,8,karatsuba,0,5.719996988773346e-05,64,64
4,8,karatsuba,1,4.810001701116562e-05,64,64
4,8,strassen,0,7.730000652372837e-05,64,64
4,8,strassen,1,5.300005432218313e-05,64,64
4,16,auto,0,,,
4,16,auto,1,,,
4,16,schoolbook,0,,,
4,16,schoolbook,1,,,
4,16,karatsuba,0,,,
4,16,karatsuba,1,,,
4,16,strassen,0,,,
4,16,strassen,1,,,
8,4,auto,0,0.0003038999857380986,512,512
8,4,auto,1,0.00031070003751665354,512,512
8,4,schoolbook,0,0.00024640001356601715,512,512
8,4,schoolbook,1,0.00024229998234659433,512,512
8,4,karatsuba,0,0.00023660005535930395,512,512
8,4,karatsuba,1,0.00023750006221234798,512,512
8,4,strassen,0,0.00023710005916655064,512,512
8,4,strassen,1,0.00026300002355128527,512,512
8,8,auto,0,0.00035900005605071783,512,512
8,8,auto,1,0.0003322999691590667,512,512
8,8,schoolbook,0,0.00025539996568113565,512,512
8,8,schoolbook,1,0.00024369999300688505,512,512
8,8,karatsuba,0,0.00024560000747442245,512,512
8,8,karatsuba,1,0.00026430003345012665,512,512
8,8,strassen,0,0.0004181000404059887,512,512
8,8,strassen,1,0.0002559999702498317,512,512
8,16,auto,0,,,
8,16,auto,1,,,
8,16,schoolbook,0,,,
8,16,schoolbook,1,,,
8,16,karatsuba,0,,,
8,16,karatsuba,1,,,
8,16,strassen,0,,,
8,16,strassen,1,,,
16,4,auto,0,0.0020122999558225274,4096,4096
16,4,auto,1,0.0022978000342845917,4096,4096
16,4,schoolbook,0,0.001707599963992834,4096,4096
16,4,schoolbook,1,0.0017423999961465597,4096,4096
16,4,karatsuba,0,0.001864899997599423,4096,4096
16,4,karatsuba,1,0.001706099952571094,4096,4096
16,4,strassen,0,0.0017296000150963664,4096,4096
16,4,strassen,1,0.001702300040051341,4096,4096
16,8,auto,0,0.002174600027501583,4096,4096
16,8,auto,1,0.0018575999420136213,4096,4096
16,8,schoolbook,0,0.0017683000769466162,4096,4096
16,8,schoolbook,1,0.0018127999501302838,4096,4096
16,8,karatsuba,0,0.0018263999372720718,4096,4096
16,8,karatsuba,1,0.0018097000429406762,4096,4096
16,8,strassen,0,0.0017867999849840999,4096,4096
16,8,strassen,1,0.0017750998958945274,4096,4096
16,16,auto,0,,,
16,16,auto,1,,,
16,16,schoolbook,0,,,
16,16,schoolbook,1,,,
16,16,karatsuba,0,,,
16,16,karatsuba,1,,,
16,16,strassen,0,,,
16,16,strassen,1,,,
4,4,auto,0,0.0014114000368863344,64,64
4,4,auto,1,0.00018370000179857016,64,64
4,4,schoolbook,0,6.409990601241589e-05,64,64
4,4,schoolbook,1,4.449998959898949e-05,64,64
4,4,karatsuba,0,4.429998807609081e-05,64,64
4,4,karatsuba,1,4.409998655319214e-05,64,64
4,4,strassen,0,4.630000330507755e-05,64,64
4,4,strassen,1,4.379998426884413e-05,64,64
4,8,auto,0,0.00014659995213150978,64,64
4,8,auto,1,0.00012930005323141813,64,64
4,8,schoolbook,0,5.239993333816528e-05,64,64
4,8,schoolbook,1,4.950002767145634e-05,64,64
4,8,karatsuba,0,5.140004213899374e-05,64,64
4,8,karatsuba,1,5.1600043661892414e-05,64,64
4,8,strassen,0,6.230000872164965e-05,64,64
4,8,strassen,1,4.939991049468517e-05,64,64
4,16,auto,0,,,
4,16,auto,1,0.00016980001237243414,64,64
4,16,schoolbook,0,5.9999991208314896e-05,64,64
4,16,schoolbook,1,5.13000413775444e-05,64,64
4,16,karatsuba,0,5.0299917347729206e-05,64,64
4,16,karatsuba,1,4.830001853406429e-05,64,64
4,16,strassen,0,4.6900007873773575e-05,64,64
4,16,strassen,1,5.370005965232849e-05,64,64
8,4,auto,0,0.0003290999447926879,512,512
8,4,auto,1,0.00036800000816583633,512,512
8,4,schoolbook,0,0.00023999996483325958,512,512
8,4,schoolbook,1,0.000238100066781044,512,512
8,4,karatsuba,0,0.00023170001804828644,512,512
8,4,karatsuba,1,0.0002949000336229801,512,512
8,4,strassen,0,0.0002410999732092023,512,512
8,4,strassen,1,0.00023530004546046257,512,512
8,8,auto,0,0.0003991000121459365,512,512
8,8,auto,1,0.0003130000550299883,512,512
8,8,schoolbook,0,0.0004039999330416322,512,512
8,8,schoolbook,1,0.00025699997786432505,512,512
8,8,karatsuba,0,0.00025310006458312273,512,512
8,8,karatsuba,1,0.0002482000272721052,512,512
8,8,strassen,0,0.00028439995367079973,512,512
8,8,strassen,1,0.00027089996729046106,512,512
8,16,auto,0,,,
8,16,auto,1,,,
8,16,schoolbook,0,,,
8,16,schoolbook,1,,,
8,16,karatsuba,0,,,
8,16,karatsuba,1,,,
8,16,strassen,0,,,
8,16,strassen,1,,,
16,4,auto,0,0.003115300089120865,4096,4096
16,4,auto,1,0.0034006000496447086,4096,4096
16,4,schoolbook,0,0.0021308999275788665,4096,4096
16,4,schoolbook,1,0.0016003999626263976,4096,4096
16,4,karatsuba,0,0.0021427000174298882,4096,4096
16,4,karatsuba,1,0.003442399902269244,4096,4096
16,4,strassen,0,0.0035878000780940056,4096,4096
16,4,strassen,1,0.0019131000153720379,4096,4096
16,8,auto,0,0.0018733000615611672,4096,4096
16,8,auto,1,0.0019327999325469136,4096,4096
16,8,schoolbook,0,0.0018022999865934253,4096,4096
16,8,schoolbook,1,0.0017595000099390745,4096,4096
16,8,karatsuba,0,0.0017559999832883477,4096,4096
16,8,karatsuba,1,0.0018322000978514552,4096,4096
16,8,strassen,0,0.0018037999980151653,4096,4096
16,8,strassen,1,0.00179280003067106,4096,4096
16,16,auto,0,,,
16,16,auto,1,,,
16,16,schoolbook,0,,,
16,16,schoolbook,1,,,
16,16,karatsuba,0,,,
16,16,karatsuba,1,,,
16,16,strassen,0,,,
16,16,strassen,1,,,
4,4,auto,0,5.0,,,,,call_failed
4,4,auto,1,5.0,,,,,call_failed
4,4,schoolbook,0,5.0,,,,,call_failed
4,4,schoolbook,1,5.0,,,,,call_failed
4,4,karatsuba,0,5.0,,,,,call_failed
4,4,karatsuba,1,5.0,,,,,call_failed
4,4,strassen,0,5.0,,,,,call_failed
4,4,strassen,1,5.0,,,,,call_failed
4,4,numba,0,5.0,,,,,call_failed
4,4,numba,1,5.0,,,,,call_failed
4,8,auto,0,5.0,,,,,call_failed
4,8,auto,1,5.0,,,,,call_failed
4,8,schoolbook,0,5.0,,,,,call_failed
4,8,schoolbook,1,5.0,,,,,call_failed
4,8,karatsuba,0,5.0,,,,,call_failed
4,8,karatsuba,1,5.0,,,,,call_failed
4,8,strassen,0,5.0,,,,,call_failed
4,8,strassen,1,5.0,,,,,call_failed
4,8,numba,0,5.0,,,,,call_failed
4,8,numba,1,5.0,,,,,call_failed
4,16,auto,0,5.0,,,,,call_failed
4,16,auto,1,5.0,,,,,call_failed
4,16,schoolbook,0,5.0,,,,,call_failed
4,16,schoolbook,1,5.0,,,,,call_failed
4,16,karatsuba,0,5.0,,,,,call_failed
4,16,karatsuba,1,5.0,,,,,call_failed
4,16,strassen,0,5.0,,,,,call_failed
4,16,strassen,1,5.0,,,,,call_failed
4,16,numba,0,5.0,,,,,call_failed
4,16,numba,1,5.0,,,,,call_failed
8,4,auto,0,5.0,,,,,call_failed
8,4,auto,1,5.0,,,,,call_failed
8,4,schoolbook,0,5.0,,,,,call_failed
8,4,schoolbook,1,5.0,,,,,call_failed
8,4,karatsuba,0,5.0,,,,,call_failed
8,4,karatsuba,1,5.0,,,,,call_failed
8,4,strassen,0,5.0,,,,,call_failed
8,4,strassen,1,5.0,,,,,call_failed
8,4,numba,0,5.0,,,,,call_failed
8,4,numba,1,5.0,,,,,call_failed
8,8,auto,0,5.0,,,,,call_failed
8,8,auto,1,5.0,,,,,call_failed
8,8,schoolbook,0,5.0,,,,,call_failed
8,8,schoolbook,1,5.0,,,,,call_failed
8,8,karatsuba,0,5.0,,,,,call_failed
8,8,karatsuba,1,5.0,,,,,call_failed
8,8,strassen,0,5.0,,,,,call_failed
8,8,strassen,1,5.0,,,,,call_failed
8,8,numba,0,5.0,,,,,call_failed
8,8,numba,1,5.0,,,,,call_failed
8,16,auto,0,5.0,,,,,call_failed
8,16,auto,1,5.0,,,,,call_failed
8,16,schoolbook,0,5.0,,,,,call_failed
8,16,schoolbook,1,5.0,,,,,call_failed
8,16,karatsuba,0,5.0,,,,,call_failed
8,16,karatsuba,1,5.0,,,,,call_failed
8,16,strassen,0,5.0,,,,,call_failed
8,16,strassen,1,5.0,,,,,call_failed
8,16,numba,0,5.0,,,,,call_failed
8,16,numba,1,5.0,,,,,call_failed
16,4,auto,0,5.0,,,,,call_failed
16,4,auto,1,5.0,,,,,call_failed
16,4,schoolbook,0,5.0,,,,,call_failed
16,4,schoolbook,1,5.0,,,,,call_failed
16,4,karatsuba,0,5.0,,,,,call_failed
16,4,karatsuba,1,5.0,,,,,call_failed
16,4,strassen,0,5.0,,,,,call_failed
16,4,strassen,1,5.0,,,,,call_failed
16,4,numba,0,5.0,,,,,call_failed
16,4,numba,1,5.0,,,,,call_failed
16,8,auto,0,5.0,,,,,call_failed
16,8,auto,1,5.0,,,,,call_failed
16,8,schoolbook,0,5.0,,,,,call_failed
16,8,schoolbook,1,5.0,,,,,call_failed
16,8,karatsuba,0,5.0,,,,,call_failed
16,8,karatsuba,1,5.0,,,,,call_failed
16,8,strassen,0,5.0,,,,,call_failed
16,8,strassen,1,5.0,,,,,call_failed
16,8,numba,0,5.0,,,,,call_failed
16,8,numba,1,5.0,,,,,call_failed
16,16,auto,0,5.0,,,,,call_failed
16,16,auto,1,5.0,,,,,call_failed
16,16,schoolbook,0,5.0,,,,,call_failed
16,16,schoolbook,1,5.0,,,,,call_failed
16,16,karatsuba,0,5.0,,,,,call_failed
16,16,karatsuba,1,5.0,,,,,call_failed
16,16,strassen,0,5.0,,,,,call_failed
16,16,strassen,1,5.0,,,,,call_failed
16,16,numba,0,5.0,,,,,call_failed
16,16,numba,1,5.0,,,,,call_failed
4,4,auto,0,5.0,,,,,call_failed
4,4,auto,1,5.0,,,,,call_failed
4,4,schoolbook,0,5.0,,,,,call_failed
4,4,schoolbook,1,5.0,,,,,call_failed
4,4,karatsuba,0,5.0,,,,,call_failed
4,4,karatsuba,1,5.0,,,,,call_failed
4,4,strassen,0,5.0,,,,,call_failed
4,4,strassen,1,5.0,,,,,call_failed
4,4,numba,0,5.0,,,,,call_failed
4,4,numba,1,5.0,,,,,call_failed
4,8,auto,0,5.0,,,,,call_failed
4,8,auto,1,5.0,,,,,call_failed
4,8,schoolbook,0,5.0,,,,,call_failed
4,8,schoolbook,1,5.0,,,,,call_failed
4,8,karatsuba,0,5.0,,,,,call_failed
4,8,karatsuba,1,5.0,,,,,call_failed
4,8,strassen,0,5.0,,,,,call_failed
4,8,strassen,1,5.0,,,,,call_failed
4,8,numba,0,5.0,,,,,call_failed
4,8,numba,1,5.0,,,,,call_failed
4,16,auto,0,5.0,,,,,call_failed
4,16,auto,1,5.0,,,,,call_failed
4,16,schoolbook,0,5.0,,,,,call_failed
4,16,schoolbook,1,5.0,,,,,call_failed
4,16,karatsuba,0,5.0,,,,,call_failed
4,16,karatsuba,1,5.0,,,,,call_failed
4,16,strassen,0,5.0,,,,,call_failed
4,16,strassen,1,5.0,,,,,call_failed
4,16,numba,0,5.0,,,,,call_failed
4,16,numba,1,5.0,,,,,call_failed
8,4,auto,0,5.0,,,,,call_failed
8,4,auto,1,5.0,,,,,call_failed
8,4,schoolbook,0,5.0,,,,,call_failed
8,4,schoolbook,1,5.0,,,,,call_failed
8,4,karatsuba,0,5.0,,,,,call_failed
8,4,karatsuba,1,5.0,,,,,call_failed
8,4,strassen,0,5.0,,,,,call_failed
8,4,strassen,1,5.0,,,,,call_failed
8,4,numba,0,5.0,,,,,call_failed
8,4,numba,1,5.0,,,,,call_failed
8,8,auto,0,5.0,,,,,call_failed
8,8,auto,1,5.0,,,,,call_failed
8,8,schoolbook,0,5.0,,,,,call_failed
8,8,schoolbook,1,5.0,,,,,call_failed
8,8,karatsuba,0,5.0,,,,,call_failed
8,8,karatsuba,1,5.0,,,,,call_failed
8,8,strassen,0,5.0,,,,,call_failed
8,8,strassen,1,5.0,,,,,call_failed
8,8,numba,0,5.0,,,,,call_failed
8,8,numba,1,5.0,,,,,call_failed
8,16,auto,0,5.0,,,,,call_failed
8,16,auto,1,5.0,,,,,call_failed
8,16,schoolbook,0,5.0,,,,,call_failed
8,16,schoolbook,1,5.0,,,,,call_failed
8,16,karatsuba,0,5.0,,,,,call_failed
8,16,karatsuba,1,5.0,,,,,call_failed
8,16,strassen,0,5.0,,,,,call_failed
8,16,strassen,1,5.0,,,,,call_failed
8,16,numba,0,5.0,,,,,call_failed
8,16,numba,1,5.0,,,,,call_failed
16,4,auto,0,5.0,,,,,call_failed
16,4,auto,1,5.0,,,,,call_failed
16,4,schoolbook,0,5.0,,,,,call_failed
16,4,schoolbook,1,5.0,,,,,call_failed
16,4,karatsuba,0,5.0,,,,,call_failed
16,4,karatsuba,1,5.0,,,,,call_failed
16,4,strassen,0,5.0,,,,,call_failed
16,4,strassen,1,5.0,,,,,call_failed
16,4,numba,0,5.0,,,,,call_failed
16,4,numba,1,5.0,,,,,call_failed
16,8,auto,0,5.0,,,,,call_failed
16,8,auto,1,5.0,,,,,call_failed
16,8,schoolbook,0,5.0,,,,,call_failed
16,8,schoolbook,1,5.0,,,,,call_failed
16,8,karatsuba,0,5.0,,,,,call_failed
16,8,karatsuba,1,5.0,,,,,call_failed
16,8,strassen,0,5.0,,,,,call_failed
16,8,strassen,1,5.0,,,,,call_failed
16,8,numba,0,5.0,,,,,call_failed
16,8,numba,1,5.0,,,,,call_failed
16,16,auto,0,5.0,,,,,call_failed
16,16,auto,1,5.0,,,,,call_failed
16,16,schoolbook,0,5.0,,,,,call_failed
16,16,schoolbook,1,5.0,,,,,call_failed
16,16,karatsuba,0,5.0,,,,,call_failed
16,16,karatsuba,1,5.0,,,,,call_failed
16,16,strassen,0,5.0,,,,,call_failed
16,16,strassen,1,5.0,,,,,call_failed
16,16,numba,0,5.0,,,,,call_failed
16,16,numba,1,5.0,,,,,call_failed
4,4,auto,0,5.0,,,,,call_failed
4,4,auto,1,5.0,,,,,call_failed
4,4,schoolbook,0,5.0,,,,,call_failed
4,4,schoolbook,1,5.0,,,,,call_failed
4,4,karatsuba,0,5.0,,,,,call_failed
4,4,karatsuba,1,5.0,,,,,call_failed
4,4,strassen,0,5.0,,,,,call_failed
4,4,strassen,1,5.0,,,,,call_failed
4,4,numba,0,5.0,,,,,call_failed
4,4,numba,1,5.0,,,,,call_failed
4,8,auto,0,5.0,,,,,call_failed
4,8,auto,1,5.0,,,,,call_failed
4,8,schoolbook,0,5.0,,,,,call_failed
4,8,schoolbook,1,5.0,,,,,call_failed
4,8,karatsuba,0,5.0,,,,,call_failed
4,8,karatsuba,1,5.0,,,,,call_failed
4,8,strassen,0,5.0,,,,,call_failed
4,8,strassen,1,5.0,,,,,call_failed
4,8,numba,0,5.0,,,,,call_failed
4,8,numba,1,5.0,,,,,call_failed
4,16,auto,0,5.0,,,,,call_failed
4,16,auto,1,5.0,,,,,call_failed
4,16,schoolbook,0,5.0,,,,,call_failed
4,16,schoolbook,1,5.0,,,,,call_failed
4,16,karatsuba,0,5.0,,,,,call_failed
4,16,karatsuba,1,5.0,,,,,call_failed
4,16,strassen,0,5.0,,,,,call_failed
4,16,strassen,1,5.0,,,,,call_failed
4,16,numba,0,5.0,,,,,call_failed
4,16,numba,1,5.0,,,,,call_failed
8,4,auto,0,5.0,,,,,call_failed
8,4,auto,1,5.0,,,,,call_failed
8,4,schoolbook,0,5.0,,,,,call_failed
8,4,schoolbook,1,5.0,,,,,call_failed
8,4,karatsuba,0,5.0,,,,,call_failed
8,4,karatsuba,1,5.0,,,,,call_failed
8,4,strassen,0,5.0,,,,,call_failed
8,4,strassen,1,5.0,,,,,call_failed
8,4,numba,0,5.0,,,,,call_failed
8,4,numba,1,5.0,,,,,call_failed
8,8,auto,0,5.0,,,,,call_failed
8,8,auto,1,5.0,,,,,call_failed
8,8,schoolbook,0,5.0,,,,,call_failed
8,8,schoolbook,1,5.0,,,,,call_failed
8,8,karatsuba,0,5.0,,,,,call_failed
8,8,karatsuba,1,5.0,,,,,call_failed
8,8,strassen,0,5.0,,,,,call_failed
8,8,strassen,1,5.0,,,,,call_failed
8,8,numba,0,5.0,,,,,call_failed
8,8,numba,1,5.0,,,,,call_failed
8,16,auto,0,5.0,,,,,call_failed
8,16,auto,1,5.0,,,,,call_failed
8,16,schoolbook,0,5.0,,,,,call_failed
8,16,schoolbook,1,5.0,,,,,call_failed
8,16,karatsuba,0,5.0,,,,,call_failed
8,16,karatsuba,1,5.0,,,,,call_failed
8,16,strassen,0,5.0,,,,,call_failed
8,16,strassen,1,5.0,,,,,call_failed
8,16,numba,0,5.0,,,,,call_failed
8,16,numba,1,5.0,,,,,call_failed
16,4,auto,0,5.0,,,,,call_failed
16,4,auto,1,5.0,,,,,call_failed
16,4,schoolbook,0,5.0,,,,,call_failed
16,4,schoolbook,1,5.0,,,,,call_failed
16,4,karatsuba,0,5.0,,,,,call_failed
16,4,karatsuba,1,5.0,,,,,call_failed
16,4,strassen,0,5.0,,,,,call_failed
16,4,strassen,1,5.0,,,,,call_failed
16,4,numba,0,5.0,,,,,call_failed
16,4,numba,1,5.0,,,,,call_failed
16,8,auto,0,5.0,,,,,call_failed
16,8,auto,1,5.0,,,,,call_failed
16,8,schoolbook,0,5.0,,,,,call_failed
16,8,schoolbook,1,5.0,,,,,call_failed
16,8,karatsuba,0,5.0,,,,,call_failed
16,8,karatsuba,1,5.0,,,,,call_failed
16,8,strassen,0,5.0,,,,,call_failed
16,8,strassen,1,5.0,,,,,call_failed
16,8,numba,0,5.0,,,,,call_failed
16,8,numba,1,5.0,,,,,call_failed
16,16,auto,0,5.0,,,,,call_failed
16,16,auto,1,5.0,,,,,call_failed
16,16,schoolbook,0,5.0,,,,,call_failed
16,16,schoolbook,1,5.0,,,,,call_failed
16,16,karatsuba,0,5.0,,,,,call_failed
16,16,karatsuba,1,5.0,,,,,call_failed
16,16,strassen,0,5.0,,,,,call_failed
16,16,strassen,1,5.0,,,,,call_failed
16,16,numba,0,5.0,,,,,call_failed
16,16,numba,1,5.0,,,,,call_failed
4,4,auto,0,5.0,,,,,exception:NameError
4,4,auto,1,5.0,,,,,exception:NameError
4,4,schoolbook,0,5.0,,,,,exception:NameError
4,4,schoolbook,1,5.0,,,,,exception:NameError
4,4,karatsuba,0,5.0,,,,,exception:NameError
4,4,karatsuba,1,5.0,,,,,exception:NameError
4,4,strassen,0,5.0,,,,,exception:NameError
4,4,strassen,1,5.0,,,,,exception:NameError
4,4,numba,0,5.0,,,,,exception:NameError
4,4,numba,1,5.0,,,,,exception:NameError
4,8,auto,0,5.0,,,,,exception:NameError
4,8,auto,1,5.0,,,,,exception:NameError
4,8,schoolbook,0,5.0,,,,,exception:NameError
4,8,schoolbook,1,5.0,,,,,exception:NameError
4,8,karatsuba,0,5.0,,,,,exception:NameError
4,8,karatsuba,1,5.0,,,,,exception:NameError
4,8,strassen,0,5.0,,,,,exception:NameError
4,8,strassen,1,5.0,,,,,exception:NameError
4,8,numba,0,5.0,,,,,exception:NameError
4,8,numba,1,5.0,,,,,exception:NameError
4,16,auto,0,5.0,,,,,exception:NameError
4,16,auto,1,5.0,,,,,exception:NameError
4,16,schoolbook,0,5.0,,,,,exception:NameError
4,16,schoolbook,1,5.0,,,,,exception:NameError
4,16,karatsuba,0,5.0,,,,,exception:NameError
4,16,karatsuba,1,5.0,,,,,exception:NameError
4,16,strassen,0,5.0,,,,,exception:NameError
4,16,strassen,1,5.0,,,,,exception:NameError
4,16,numba,0,5.0,,,,,exception:NameError
4,16,numba,1,5.0,,,,,exception:NameError
8,4,auto,0,5.0,,,,,exception:NameError
8,4,auto,1,5.0,,,,,exception:NameError
8,4,schoolbook,0,5.0,,,,,exception:NameError
8,4,schoolbook,1,5.0,,,,,exception:NameError
8,4,karatsuba,0,5.0,,,,,exception:NameError
8,4,karatsuba,1,5.0,,,,,exception:NameError
8,4,strassen,0,5.0,,,,,exception:NameError
8,4,strassen,1,5.0,,,,,exception:NameError
8,4,numba,0,5.0,,,,,exception:NameError
8,4,numba,1,5.0,,,,,exception:NameError
8,8,auto,0,5.0,,,,,exception:NameError
8,8,auto,1,5.0,,,,,exception:NameError
8,8,schoolbook,0,5.0,,,,,exception:NameError
8,8,schoolbook,1,5.0,,,,,exception:NameError
8,8,karatsuba,0,5.0,,,,,exception:NameError
8,8,karatsuba,1,5.0,,,,,exception:NameError
8,8,strassen,0,5.0,,,,,exception:NameError
8,8,strassen,1,5.0,,,,,exception:NameError
8,8,numba,0,5.0,,,,,exception:NameError
8,8,numba,1,5.0,,,,,exception:NameError
8,16,auto,0,5.0,,,,,exception:NameError
8,16,auto,1,5.0,,,,,exception:NameError
8,16,schoolbook,0,5.0,,,,,exception:NameError
8,16,schoolbook,1,5.0,,,,,exception:NameError
8,16,karatsuba,0,5.0,,,,,exception:NameError
8,16,karatsuba,1,5.0,,,,,exception:NameError
8,16,strassen,0,5.0,,,,,exception:NameError
8,16,strassen,1,5.0,,,,,exception:NameError
8,16,numba,0,5.0,,,,,exception:NameError
8,16,numba,1,5.0,,,,,exception:NameError
16,4,auto,0,5.0,,,,,exception:NameError
16,4,auto,1,5.0,,,,,exception:NameError
16,4,schoolbook,0,5.0,,,,,exception:NameError
16,4,schoolbook,1,5.0,,,,,exception:NameError
16,4,karatsuba,0,5.0,,,,,exception:NameError
16,4,karatsuba,1,5.0,,,,,exception:NameError
16,4,strassen,0,5.0,,,,,exception:NameError
16,4,strassen,1,5.0,,,,,exception:NameError
16,4,numba,0,5.0,,,,,exception:NameError
16,4,numba,1,5.0,,,,,exception:NameError
16,8,auto,0,5.0,,,,,exception:NameError
16,8,auto,1,5.0,,,,,exception:NameError
16,8,schoolbook,0,5.0,,,,,exception:NameError
16,8,schoolbook,1,5.0,,,,,exception:NameError
16,8,karatsuba,0,5.0,,,,,exception:NameError
16,8,karatsuba,1,5.0,,,,,exception:NameError
16,8,strassen,0,5.0,,,,,exception:NameError
16,8,strassen,1,5.0,,,,,exception:NameError
16,8,numba,0,5.0,,,,,exception:NameError
16,8,numba,1,5.0,,,,,exception:NameError
16,16,auto,0,5.0,,,,,exception:NameError
16,16,auto,1,5.0,,,,,exception:NameError
16,16,schoolbook,0,5.0,,,,,exception:NameError
16,16,schoolbook,1,5.0,,,,,exception:NameError
16,16,karatsuba,0,5.0,,,,,exception:NameError
16,16,karatsuba,1,5.0,,,,,exception:NameError
16,16,strassen,0,5.0,,,,,exception:NameError
16,16,strassen,1,5.0,,,,,exception:NameError
16,16,numba,0,5.0,,,,,exception:NameError
16,16,numba,1,5.0,,,,,exception:NameError
4,4,auto,0,5.0,,,,,call_failed
4,4,auto,1,5.0,,,,,call_failed
4,4,schoolbook,0,5.0,,,,,call_failed
4,4,schoolbook,1,5.0,,,,,call_failed
4,4,karatsuba,0,5.0,,,,,call_failed
4,4,karatsuba,1,5.0,,,,,call_failed
4,4,strassen,0,5.0,,,,,call_failed
4,4,strassen,1,5.0,,,,,call_failed
4,4,numba,0,5.0,,,,,call_failed
4,4,numba,1,5.0,,,,,call_failed
4,8,auto,0,5.0,,,,,call_failed
4,8,auto,1,5.0,,,,,call_failed
4,8,schoolbook,0,5.0,,,,,call_failed
4,8,schoolbook,1,5.0,,,,,call_failed
4,8,karatsuba,0,5.0,,,,,call_failed
4,8,karatsuba,1,5.0,,,,,call_failed
4,8,strassen,0,5.0,,,,,call_failed
4,8,strassen,1,5.0,,,,,call_failed
4,8,numba,0,5.0,,,,,call_failed
4,8,numba,1,5.0,,,,,call_failed
4,16,auto,0,5.0,,,,,call_failed
4,16,auto,1,5.0,,,,,call_failed
4,16,schoolbook,0,5.0,,,,,call_failed
4,16,schoolbook,1,5.0,,,,,call_failed
4,16,karatsuba,0,5.0,,,,,call_failed
4,16,karatsuba,1,5.0,,,,,call_failed
4,16,strassen,0,5.0,,,,,call_failed
4,16,strassen,1,5.0,,,,,call_failed
4,16,numba,0,5.0,,,,,call_failed
4,16,numba,1,5.0,,,,,call_failed
8,4,auto,0,5.0,,,,,call_failed
8,4,auto,1,5.0,,,,,call_failed
8,4,schoolbook,0,5.0,,,,,call_failed
8,4,schoolbook,1,5.0,,,,,call_failed
8,4,karatsuba,0,5.0,,,,,call_failed
8,4,karatsuba,1,5.0,,,,,call_failed
8,4,strassen,0,5.0,,,,,call_failed
8,4,strassen,1,5.0,,,,,call_failed
8,4,numba,0,5.0,,,,,call_failed
8,4,numba,1,5.0,,,,,call_failed
8,8,auto,0,5.0,,,,,call_failed
8,8,auto,1,5.0,,,,,call_failed
8,8,schoolbook,0,5.0,,,,,call_failed
8,8,schoolbook,1,5.0,,,,,call_failed
8,8,karatsuba,0,5.0,,,,,call_failed
8,8,karatsuba,1,5.0,,,,,call_failed
8,8,strassen,0,5.0,,,,,call_failed
8,8,strassen,1,5.0,,,,,call_failed
8,8,numba,0,5.0,,,,,call_failed
8,8,numba,1,5.0,,,,,call_failed
8,16,auto,0,5.0,,,,,call_failed
8,16,auto,1,5.0,,,,,call_failed
8,16,schoolbook,0,5.0,,,,,call_failed
8,16,schoolbook,1,5.0,,,,,call_failed
8,16,karatsuba,0,5.0,,,,,call_failed
8,16,karatsuba,1,5.0,,,,,call_failed
8,16,strassen,0,5.0,,,,,call_failed
8,16,strassen,1,5.0,,,,,call_failed
8,16,numba,0,5.0,,,,,call_failed
8,16,numba,1,5.0,,,,,call_failed
16,4,auto,0,5.0,,,,,call_failed
16,4,auto,1,5.0,,,,,call_failed
16,4,schoolbook,0,5.0,,,,,call_failed
16,4,schoolbook,1,5.0,,,,,call_failed
16,4,karatsuba,0,5.0,,,,,call_failed
16,4,karatsuba,1,5.0,,,,,call_failed
16,4,strassen,0,5.0,,,,,call_failed
16,4,strassen,1,5.0,,,,,call_failed
16,4,numba,0,5.0,,,,,call_failed
16,4,numba,1,5.0,,,,,call_failed
16,8,auto,0,5.0,,,,,call_failed
16,8,auto,1,5.0,,,,,call_failed
16,8,schoolbook,0,5.0,,,,,call_failed
16,8,schoolbook,1,5.0,,,,,call_failed
16,8,karatsuba,0,5.0,,,,,call_failed
16,8,karatsuba,1,5.0,,,,,call_failed
16,8,strassen,0,5.0,,,,,call_failed
16,8,strassen,1,5.0,,,,,call_failed
16,8,numba,0,5.0,,,,,call_failed
16,8,numba,1,5.0,,,,,call_failed
16,16,auto,0,5.0,,,,,call_failed
16,16,auto,1,5.0,,,,,call_failed
16,16,schoolbook,0,5.0,,,,,call_failed
16,16,schoolbook,1,5.0,,,,,call_failed
16,16,karatsuba,0,5.0,,,,,call_failed
16,16,karatsuba,1,5.0,,,,,call_failed
16,16,strassen,0,5.0,,,,,call_failed
16,16,strassen,1,5.0,,,,,call_failed
16,16,numba,0,5.0,,,,,call_failed
16,16,numba,1,5.0,,,,,call_failed
